work_year,salary_in_usd,employment_type,industry,job_title,season,company_location,skills,quarter,posting_date,experience_level,skill_count
2023,149076,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",1,3/14/2023,Senior Level,4
2023,82365,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,5/5/2023,Mid Level,4
2023,146000,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,4/8/2023,Senior Level,4
2023,75000,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",1,3/15/2023,Mid Level,4
2023,139500,Full-time,Technology,Machine Learning Engineer,Spring,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",1,3/11/2023,Senior Level,4
2023,109400,Full-time,Technology,Machine Learning Engineer,Autumn,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",3,9/14/2023,Senior Level,4
2023,139500,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",3,9/28/2023,Senior Level,4
2023,109400,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,2/14/2023,Senior Level,4
2023,149600,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,2/13/2023,Senior Level,4
2023,102000,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",4,12/18/2023,Senior Level,4
2023,80000,Full-time,Finance,Data Analyst,Spring,United Kingdom,"Excel, Power BI, SQL, Tableau",2,5/19/2023,Mid Level,4
2023,40000,Full-time,Finance,Data Analyst,Winter,United Kingdom,"Excel, Power BI, SQL, Tableau",1,2/12/2023,Entry Level,4
2023,252000,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,11/9/2023,Executive,4
2023,129000,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,10/21/2023,Senior Level,4
2023,95000,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",1,1/11/2023,Mid Level,4
2023,85500,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",2,5/25/2023,Mid Level,4
2023,185900,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",1,2/23/2023,Senior Level,4
2023,121700,Full-time,Finance,Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",2,6/10/2023,Senior Level,4
2023,150000,Full-time,Healthcare,Research Scientist,Summer,United States,"Data Analysis, Python, R, Statistics",3,8/6/2023,Senior Level,4
2023,100000,Full-time,Healthcare,Research Scientist,Autumn,United States,"Data Analysis, Python, R, Statistics",3,9/24/2023,Mid Level,4
2023,145000,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,2/24/2023,Senior Level,4
2023,125000,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,1/3/2023,Senior Level,4
2023,150000,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",4,12/28/2023,Senior Level,4
2023,97750,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",4,10/12/2023,Mid Level,4
2023,201000,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",4,11/25/2023,Executive,4
2023,122000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",2,6/24/2023,Senior Level,4
2023,252000,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,4/18/2023,Executive,4
2023,129000,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",3,9/8/2023,Senior Level,4
2023,120000,Full-time,Finance,Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",2,6/22/2023,Senior Level,4
2023,75000,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",2,5/1/2023,Mid Level,4
2023,116990,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",4,10/6/2023,Senior Level,4
2023,82920,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",2,6/4/2023,Mid Level,4
2023,185900,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",4,10/13/2023,Senior Level,4
2023,129300,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,7/25/2023,Senior Level,4
2023,200000,Full-time,Technology,Machine Learning Scientist,Summer,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",3,8/2/2023,Senior Level,4
2023,125000,Full-time,Technology,Machine Learning Scientist,Autumn,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",3,9/14/2023,Senior Level,4
2023,201000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,4/23/2023,Executive,4
2023,122000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,8/16/2023,Senior Level,4
2023,204500,Full-time,Technology,Machine Learning Engineer,Winter,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",1,1/22/2023,Executive,4
2023,142200,Full-time,Technology,Machine Learning Engineer,Autumn,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",3,9/4/2023,Senior Level,4
2023,155000,Full-time,General,Data Manager,Winter,United States,"Communication, Python, SQL",1,2/8/2023,Senior Level,3
2023,140000,Full-time,General,Data Manager,Summer,United States,"Communication, Python, SQL",3,7/2/2023,Senior Level,3
2023,205920,Full-time,Technology,Machine Learning Infrastructure Engineer,Spring,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",1,3/18/2023,Executive,4
2023,171600,Full-time,Technology,Machine Learning Infrastructure Engineer,Spring,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",2,4/9/2023,Senior Level,4
2023,121500,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,11/14/2023,Senior Level,4
2023,78000,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",4,12/12/2023,Mid Level,4
2023,154000,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",3,9/18/2023,Senior Level,4
2023,116000,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,2/23/2023,Senior Level,4
2023,190000,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",1,1/20/2023,Senior Level,4
2023,136000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,4/14/2023,Senior Level,4
2023,65000,Full-time,Finance,Data Analyst,Winter,United Kingdom,"Excel, Power BI, SQL, Tableau",1,2/9/2023,Mid Level,4
2023,36050,Full-time,Finance,Data Analyst,Spring,United Kingdom,"Excel, Power BI, SQL, Tableau",2,5/12/2023,Entry Level,4
2023,180000,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",4,12/19/2023,Senior Level,4
2023,110000,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",2,5/1/2023,Senior Level,4
2023,275300,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",1,1/7/2023,Executive,4
2023,183000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,4/24/2023,Senior Level,4
2023,170000,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",3,7/28/2023,Senior Level,4
2023,140000,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",1,3/8/2023,Senior Level,4
2023,154000,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,10/19/2023,Senior Level,4
2023,116000,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",1,3/4/2023,Senior Level,4
2023,160000,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,1/19/2023,Senior Level,4
2023,130000,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",2,6/8/2023,Senior Level,4
2023,200000,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",4,12/4/2023,Senior Level,4
2023,120000,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",3,8/5/2023,Senior Level,4
2023,175000,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",1,2/20/2023,Senior Level,4
2023,160000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",1,3/4/2023,Senior Level,4
2023,105000,Full-time,Technology,Data Engineer,Winter,United Kingdom,"ETL, Python, SQL, Spark",1,2/7/2023,Senior Level,4
2023,85000,Full-time,Technology,Data Engineer,Autumn,United Kingdom,"ETL, Python, SQL, Spark",4,11/20/2023,Mid Level,4
2023,153600,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,11/2/2023,Senior Level,4
2023,106800,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",3,7/5/2023,Senior Level,4
2023,85000,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",2,5/10/2023,Mid Level,4
2023,75000,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",2,4/28/2023,Mid Level,4
2023,225000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,4/28/2023,Executive,4
2023,156400,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",4,11/26/2023,Senior Level,4
2023,150000,Full-time,General,Analytics Engineer,Summer,United States,"Communication, Python, SQL",3,8/21/2023,Senior Level,3
2023,120000,Full-time,General,Analytics Engineer,Winter,United States,"Communication, Python, SQL",1,2/11/2023,Senior Level,3
2023,163800,Full-time,Technology,Machine Learning Engineer,Summer,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",3,7/27/2023,Senior Level,4
2023,126000,Full-time,Technology,Machine Learning Engineer,Summer,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",3,7/12/2023,Senior Level,4
2023,145000,Full-time,Finance,Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",2,6/6/2023,Senior Level,4
2023,90000,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",2,5/22/2023,Mid Level,4
2023,204500,Full-time,Technology,Machine Learning Engineer,Summer,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",2,6/22/2023,Executive,4
2023,142200,Full-time,Technology,Machine Learning Engineer,Autumn,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",3,9/21/2023,Senior Level,4
2023,95000,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",1,2/8/2023,Mid Level,4
2023,85500,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",4,12/3/2023,Mid Level,4
2023,167500,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,5/25/2023,Senior Level,4
2023,106500,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,11/7/2023,Senior Level,4
2023,163800,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,5/24/2023,Senior Level,4
2023,126000,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,5/12/2023,Senior Level,4
2023,155000,Full-time,General,Data Analytics Manager,Spring,United States,"Communication, Python, SQL",2,5/10/2023,Senior Level,3
2023,140000,Full-time,General,Data Analytics Manager,Summer,United States,"Communication, Python, SQL",3,7/9/2023,Senior Level,3
2023,250000,Full-time,Healthcare,Research Scientist,Summer,United States,"Data Analysis, Python, R, Statistics",3,8/21/2023,Executive,4
2023,200000,Full-time,Healthcare,Research Scientist,Autumn,United States,"Data Analysis, Python, R, Statistics",4,10/8/2023,Senior Level,4
2023,260000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,4/26/2023,Executive,4
2023,186000,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",4,12/11/2023,Senior Level,4
2023,160000,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,1/21/2023,Senior Level,4
2023,130000,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",3,9/21/2023,Senior Level,4
2023,200000,Full-time,Healthcare,Research Scientist,Winter,United States,"Data Analysis, Python, R, Statistics",1,2/18/2023,Senior Level,4
2023,150000,Full-time,Healthcare,Research Scientist,Autumn,United States,"Data Analysis, Python, R, Statistics",4,10/18/2023,Senior Level,4
2023,45000,Full-time,Technology,Data Scientist,Winter,Spain,"Machine Learning, Python, SQL, Statistics",1,1/24/2023,Entry Level,4
2023,36000,Full-time,Technology,Data Scientist,Summer,Spain,"Machine Learning, Python, SQL, Statistics",3,7/23/2023,Entry Level,4
2023,150000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,7/8/2023,Senior Level,4
2023,120000,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",1,1/4/2023,Senior Level,4
2023,30000,Full-time,Finance,Data Analyst,Spring,India,"Excel, Power BI, SQL, Tableau",2,4/25/2023,Entry Level,4
2023,185000,Full-time,Healthcare,Research Scientist,Autumn,United States,"Data Analysis, Python, R, Statistics",4,10/15/2023,Senior Level,4
2023,125000,Full-time,Healthcare,Research Scientist,Winter,United States,"Data Analysis, Python, R, Statistics",4,12/16/2023,Senior Level,4
2022,34320,Part-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",1,2/6/2022,Entry Level,4
2022,48000,Full-time,Finance,Business Data Analyst,Summer,others,"Excel, Power BI, SQL, Tableau",3,8/12/2022,Entry Level,4
2023,70000,Full-time,General,Head of Data,Summer,Portugal,"Communication, Python, SQL",3,7/3/2023,Mid Level,3
2022,106000,Full-time,General,Data Science Manager,Winter,Russia,"Communication, Python, SQL",4,12/20/2022,Senior Level,3
2023,175000,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",2,4/26/2023,Senior Level,4
2023,130000,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",1,2/20/2023,Senior Level,4
2023,122000,Full-time,Finance,Data Analyst,Autumn,United States,"Excel, Power BI, SQL, Tableau",4,11/4/2023,Senior Level,4
2023,93800,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",4,12/19/2023,Mid Level,4
2023,150000,Full-time,General,Data Science Manager,Autumn,others,"Communication, Python, SQL",4,10/15/2023,Senior Level,3
2023,90000,Full-time,General,Data Science Manager,Autumn,others,"Communication, Python, SQL",4,10/23/2023,Mid Level,3
2023,165000,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",1,3/16/2023,Senior Level,4
2023,112000,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",1,2/28/2023,Senior Level,4
2023,220000,Full-time,General,Computer Vision Engineer,Winter,United States,"Communication, Python, SQL",1,1/16/2023,Executive,3
2023,67000,Full-time,Finance,BI Data Analyst,Autumn,Germany,"Excel, Power BI, SQL, Tableau",4,11/26/2023,Mid Level,4
2023,60000,Full-time,Technology,AI Germanyveloper,Summer,Germany,"Machine Learning, NLP, Neural Networks, Python",3,7/2/2023,Mid Level,4
2023,204500,Full-time,Technology,Machine Learning Engineer,Autumn,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",3,9/22/2023,Executive,4
2023,142200,Full-time,Technology,Machine Learning Engineer,Winter,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",1,1/7/2023,Senior Level,4
2023,1300000,Full-time,Finance,Data Analyst,Summer,India,"Excel, Power BI, SQL, Tableau",2,6/23/2023,Executive,4
2023,200000,Full-time,Technology,Machine Learning Engineer,Winter,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",4,12/24/2023,Senior Level,4
2023,175000,Full-time,Technology,Machine Learning Engineer,Summer,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",2,6/28/2023,Senior Level,4
2023,185900,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,5/15/2023,Senior Level,4
2023,129300,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",1,3/8/2023,Senior Level,4
2023,185900,Full-time,Finance,Data Analyst,Autumn,United States,"Excel, Power BI, SQL, Tableau",4,11/23/2023,Senior Level,4
2023,121700,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",4,12/10/2023,Senior Level,4
2023,204500,Full-time,Technology,Machine Learning Engineer,Spring,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",2,5/16/2023,Executive,4
2023,142200,Full-time,Technology,Machine Learning Engineer,Spring,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",1,3/11/2023,Senior Level,4
2023,40000,Full-time,Technology,Data Scientist,Winter,France,"Machine Learning, Python, SQL, Statistics",1,1/10/2023,Entry Level,4
