work_year,salary,employment_type,industry,job_title,season,company_location,skills,quarter,posting_date
2023.0,81666,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",2.0,2023-06-26
2023.0,175000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2023-08-23
2023.0,120000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2023-07-22
2023.0,150000,FT,Technology,Machine Learning Engineer,Autumn,US,"Deep Learning, Python, Scikit-learn, TensorFlow",4.0,2023-10-20
2023.0,120000,FT,Technology,Machine Learning Engineer,Summer,US,"Deep Learning, Python, Scikit-learn, TensorFlow",3.0,2023-07-18
2023.0,200000,FT,General,Research Engineer,Winter,US,"Communication, Python, SQL",1.0,2023-01-02
2023.0,175000,FT,General,Research Engineer,Winter,US,"Communication, Python, SQL",4.0,2023-12-09
2023.0,206000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2023-01-09
2023.0,130000,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",3.0,2023-09-21
2023.0,138000,FT,General,Data Architect,Winter,GB,"Communication, Python, SQL",4.0,2023-12-11
2023.0,92000,FT,General,Data Architect,Summer,GB,"Communication, Python, SQL",3.0,2023-07-19
2023.0,65000,FT,General,Data Manager,Summer,CO,"Communication, Python, SQL",3.0,2023-08-28
2023.0,48000,FT,General,Data Manager,Summer,CO,"Communication, Python, SQL",3.0,2023-07-06
2023.0,110000,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",2.0,2023-06-21
2023.0,75000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",4.0,2023-12-13
2023.0,130000,FT,General,Analytics Engineer,Autumn,US,"Communication, Python, SQL",4.0,2023-10-09
2023.0,87000,FT,General,Analytics Engineer,Summer,US,"Communication, Python, SQL",2.0,2023-06-28
2023.0,160000,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",3.0,2023-09-18
2023.0,112000,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",2.0,2023-06-23
2023.0,162500,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",4.0,2023-12-12
2023.0,130000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2023-11-18
2023.0,299500,FT,General,Data Science Manager,Summer,US,"Communication, Python, SQL",3.0,2023-08-23
2023.0,245100,FT,General,Data Science Manager,Winter,US,"Communication, Python, SQL",1.0,2023-02-25
2023.0,145000,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",2.0,2023-05-25
2023.0,100000,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2023-11-17
2023.0,147100,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2023-07-10
2023.0,90700,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2023-02-18
2023.0,115100,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2023-01-15
2023.0,73900,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2023-11-10
2023.0,168400,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2023-04-04
2023.0,105200,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2023-07-07
2023.0,210000,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2023-11-17
2023.0,160000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",2.0,2023-06-18
2023.0,145000,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",1.0,2023-03-11
2023.0,100000,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2023-11-25
2023.0,222200,FT,General,Applied Scientist,Winter,US,"Communication, Python, SQL",4.0,2023-12-21
2023.0,136000,FT,General,Applied Scientist,Summer,US,"Communication, Python, SQL",2.0,2023-06-10
2023.0,100000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2023-01-12
2023.0,85000,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",2.0,2023-06-18
2023.0,70000,FT,Technology,Data Engineer,Winter,GB,"ETL, Python, SQL, Spark",4.0,2023-12-08
2023.0,47500,FT,Technology,Data Engineer,Spring,GB,"ETL, Python, SQL, Spark",2.0,2023-04-15
2023.0,200000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",2.0,2023-06-04
2023.0,145000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",4.0,2023-12-26
2023.0,140000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2023-07-09
2023.0,95000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2023-05-15
2023.0,185000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2023-02-28
2023.0,120250,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2023-10-12
2023.0,130000,FT,Finance,Financial Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2023-05-12
2023.0,205000,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",2.0,2023-05-07
2023.0,140000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2023-07-27
2023.0,297300,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",2.0,2023-06-22
2023.0,198200,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",2.0,2023-04-24
2023.0,141288,FT,Healthcare,Research Scientist,Spring,US,"Data Analysis, Python, R, Statistics",2.0,2023-04-01
2023.0,94192,FT,Healthcare,Research Scientist,Spring,US,"Data Analysis, Python, R, Statistics",1.0,2023-03-15
2023.0,184000,FT,General,Data Infrastructure Engineer,Autumn,US,"Communication, Python, SQL",4.0,2023-11-02
2023.0,143000,FT,General,Data Infrastructure Engineer,Winter,US,"Communication, Python, SQL",1.0,2023-02-10
2023.0,70000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2023-01-01
2023.0,55000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2023-04-11
2023.0,275300,FT,General,Analytics Engineer,Spring,US,"Communication, Python, SQL",2.0,2023-05-15
2023.0,183500,FT,General,Analytics Engineer,Spring,US,"Communication, Python, SQL",1.0,2023-03-21
2023.0,75000,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2023-07-14
2023.0,65000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2023-05-24
2023.0,160000,FT,General,ML Engineer,Spring,US,"Communication, Python, SQL",1.0,2023-03-14
2023.0,147000,FT,General,ML Engineer,Winter,US,"Communication, Python, SQL",1.0,2023-02-21
2023.0,149040,FT,General,Data Architect,Spring,US,"Communication, Python, SQL",2.0,2023-04-15
2023.0,113900,FT,General,Data Architect,Spring,US,"Communication, Python, SQL",2.0,2023-04-20
2023.0,100000,FT,Technology,Software Data Engineer,Winter,SG,"ETL, Python, SQL, Spark",1.0,2023-02-09
2023.0,180180,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",1.0,2023-03-18
2023.0,106020,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2023-01-21
2023.0,1400000,FT,Technology,Data Scientist,Winter,IN,"Machine Learning, Python, SQL, Statistics",4.0,2023-12-05
2023.0,70000,FT,Technology,AI Programmer,Autumn,AU,"Deep Learning, NLP, Neural Networks, Python",4.0,2023-11-06
2023.0,80000,FT,Technology,AI Developer,Autumn,SE,"Deep Learning, NLP, Neural Networks, Python",4.0,2023-10-08
2023.0,1500000,FT,Finance,Lead Data Analyst,Spring,IN,"Excel, Power BI, SQL, Tableau",1.0,2023-03-18
2023.0,250000,FT,Technology,Machine Learning Engineer,Summer,US,"Deep Learning, Python, Scikit-learn, TensorFlow",2.0,2023-06-25
2023.0,150000,FT,Technology,Machine Learning Engineer,Winter,US,"Deep Learning, Python, Scikit-learn, TensorFlow",4.0,2023-12-19
2023.0,139500,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2023-02-19
2023.0,109400,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2023-04-24
2023.0,105000,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",1.0,2023-03-01
2023.0,70000,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2023-10-28
2023.0,210914,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2023-01-25
2023.0,116704,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",1.0,2023-03-02
2023.0,150000,FT,Healthcare,Research Scientist,Winter,US,"Data Analysis, Python, R, Statistics",4.0,2023-12-09
2023.0,100000,FT,Healthcare,Research Scientist,Summer,US,"Data Analysis, Python, R, Statistics",3.0,2023-08-16
2023.0,146000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2023-04-17
2023.0,75000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2023-05-15
2023.0,75000,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2023-07-05
2023.0,60000,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",2.0,2023-06-20
2023.0,185700,FT,General,Analytics Engineer,Autumn,US,"Communication, Python, SQL",3.0,2023-09-28
2023.0,165000,FT,General,Analytics Engineer,Summer,US,"Communication, Python, SQL",3.0,2023-07-20
2023.0,160000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2023-04-25
2023.0,130000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2023-04-19
2023.0,169000,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",2.0,2023-06-16
2023.0,110600,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2023-10-16
2023.0,193000,FT,General,Data Operations Engineer,Autumn,US,"Communication, Python, SQL",3.0,2023-09-16
2023.0,136850,FT,General,Data Operations Engineer,Autumn,US,"Communication, Python, SQL",4.0,2023-10-18
2023.0,139500,FT,Technology,Machine Learning Engineer,Summer,US,"Deep Learning, Python, Scikit-learn, TensorFlow",3.0,2023-07-27
2023.0,109400,FT,Technology,Machine Learning Engineer,Spring,US,"Deep Learning, Python, Scikit-learn, TensorFlow",2.0,2023-05-24
2023.0,276000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",4.0,2023-12-10
2023.0,178500,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2023-07-23
2023.0,55000,FT,Technology,Data Scientist,Autumn,ES,"Machine Learning, Python, SQL, Statistics",4.0,2023-11-24
2023.0,45000,FT,Technology,Data Scientist,Autumn,ES,"Machine Learning, Python, SQL, Statistics",4.0,2023-11-12
2023.0,70000,FT,Technology,Data Engineer,Winter,SI,"ETL, Python, SQL, Spark",4.0,2023-12-18
2023.0,45000,FT,Technology,Data Engineer,Summer,SI,"ETL, Python, SQL, Spark",2.0,2023-06-09
2023.0,161000,FT,Technology,Machine Learning Engineer,Spring,GB,"Deep Learning, Python, Scikit-learn, TensorFlow",2.0,2023-05-08
2023.0,83300,FT,Technology,Machine Learning Engineer,Autumn,GB,"Deep Learning, Python, Scikit-learn, TensorFlow",4.0,2023-11-18
2023.0,112700,FT,Technology,Data Engineer,Spring,GB,"ETL, Python, SQL, Spark",1.0,2023-03-07
2023.0,83300,FT,Technology,Data Engineer,Winter,GB,"ETL, Python, SQL, Spark",1.0,2023-01-15
2023.0,252000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2023-06-13
2023.0,129000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2023-01-28
2022.0,130000,FT,General,BI Developer,Autumn,US,"Communication, Python, SQL",4.0,2022-10-17
2021.0,150000,FT,General,Data Science Lead,Summer,US,"Communication, Python, SQL",3.0,2021-08-16
2023.0,163800,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2023-11-22
2023.0,126000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",3.0,2023-09-18
2023.0,260000,FT,General,ML Engineer,Winter,CA,"Communication, Python, SQL",1.0,2023-02-03
2023.0,110000,FT,General,ML Engineer,Summer,CA,"Communication, Python, SQL",2.0,2023-06-03
2023.0,170000,FT,General,Analytics Engineer,Spring,US,"Communication, Python, SQL",1.0,2023-03-21
2023.0,130000,FT,General,Analytics Engineer,Summer,US,"Communication, Python, SQL",3.0,2023-08-01
2023.0,247500,FT,Technology,Machine Learning Engineer,Spring,US,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2023-03-18
2023.0,172200,FT,Technology,Machine Learning Engineer,Winter,US,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2023-01-18
2023.0,239748,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2023-10-09
2023.0,159832,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2023-10-01
2023.0,163800,FT,Technology,Machine Learning Engineer,Autumn,US,"Deep Learning, Python, Scikit-learn, TensorFlow",4.0,2023-11-26
2023.0,126000,FT,Technology,Machine Learning Engineer,Summer,US,"Deep Learning, Python, Scikit-learn, TensorFlow",3.0,2023-08-24
2023.0,128750,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",1.0,2023-03-18
2023.0,106250,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",1.0,2023-03-14
2023.0,252000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2023-06-24
2023.0,129000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2023-07-06
2023.0,299500,FT,General,Data Science Manager,Spring,US,"Communication, Python, SQL",2.0,2023-05-21
2023.0,245100,FT,General,Data Science Manager,Autumn,US,"Communication, Python, SQL",3.0,2023-09-27
2023.0,155000,FT,General,Data Analytics Manager,Spring,US,"Communication, Python, SQL",2.0,2023-05-13
2023.0,140000,FT,General,Data Analytics Manager,Autumn,US,"Communication, Python, SQL",4.0,2023-11-04
2023.0,167500,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2023-01-11
2023.0,106500,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2023-08-10
2023.0,188500,FT,General,Data Architect,Winter,US,"Communication, Python, SQL",4.0,2023-12-12
2023.0,117000,FT,General,Data Architect,Autumn,US,"Communication, Python, SQL",3.0,2023-09-24
2023.0,250000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",1.0,2023-03-19
2023.0,138000,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2023-07-20
2023.0,130000,FT,Finance,Data Analyst,Summer,CA,"Excel, Power BI, SQL, Tableau",3.0,2023-08-26
2023.0,100000,FT,Finance,Data Analyst,Autumn,CA,"Excel, Power BI, SQL, Tableau",4.0,2023-10-26
2023.0,115000,FT,General,Deep Learning Researcher,Spring,DE,"Communication, Python, SQL",2.0,2023-04-19
2023.0,140000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2023-11-22
2023.0,120000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2023-02-23
2023.0,160000,FT,General,BI Analyst,Winter,US,"Communication, Python, SQL",4.0,2023-12-18
2023.0,135000,FT,General,BI Analyst,Winter,US,"Communication, Python, SQL",4.0,2023-12-04
2023.0,104500,FT,General,Data Science Manager,Autumn,US,"Communication, Python, SQL",4.0,2023-10-22
2023.0,70000,FT,General,Data Science Manager,Spring,US,"Communication, Python, SQL",2.0,2023-05-17
2023.0,90000,FT,General,Data Science Consultant,Winter,US,"Communication, Python, SQL",1.0,2023-02-28
2023.0,70000,FT,General,Data Science Consultant,Autumn,US,"Communication, Python, SQL",3.0,2023-09-01
2023.0,153600,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2023-06-13
2023.0,106800,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2023-06-26
2023.0,125000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2023-01-10
2023.0,90000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",1.0,2023-03-04
2023.0,185000,FT,Healthcare,Research Scientist,Summer,US,"Data Analysis, Python, R, Statistics",2.0,2023-06-21
2023.0,125000,FT,Healthcare,Research Scientist,Spring,US,"Data Analysis, Python, R, Statistics",2.0,2023-05-08
2023.0,127000,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2023-10-16
2023.0,94000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",1.0,2023-03-20
2023.0,210550,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2023-08-27
2023.0,153300,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",2.0,2023-06-24
2023.0,200000,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2023-10-23
2023.0,150000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2023-08-03
2023.0,161500,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2023-08-18
2023.0,119500,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",1.0,2023-03-06
2023.0,175000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2023-04-01
2023.0,145000,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2023-11-13
2023.0,175000,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",3.0,2023-09-08
2023.0,148750,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",2.0,2023-05-02
2023.0,105000,FT,General,Data Analytics Specialist,Summer,US,"Communication, Python, SQL",3.0,2023-07-28
2023.0,85000,FT,General,Data Analytics Specialist,Spring,US,"Communication, Python, SQL",1.0,2023-03-09
2023.0,215000,FT,Healthcare,Research Scientist,Summer,US,"Data Analysis, Python, R, Statistics",3.0,2023-08-09
2023.0,146300,FT,Healthcare,Research Scientist,Spring,US,"Data Analysis, Python, R, Statistics",2.0,2023-05-18
2023.0,200000,FT,Technology,AI Developer,Autumn,DE,"Deep Learning, NLP, Neural Networks, Python",4.0,2023-11-03
2023.0,72000,FT,Technology,Data Engineer,Winter,MX,"ETL, Python, SQL, Spark",1.0,2023-01-09
2023.0,60000,FT,Technology,Data Engineer,Autumn,MX,"ETL, Python, SQL, Spark",4.0,2023-10-23
2023.0,153400,FT,Technology,Machine Learning Engineer,Spring,US,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2023-03-06
2023.0,122700,FT,Technology,Machine Learning Engineer,Summer,US,"Deep Learning, Python, Scikit-learn, TensorFlow",2.0,2023-06-19
2023.0,260000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",4.0,2023-12-22
2023.0,175000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2023-08-27
2023.0,186300,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2023-08-07
2023.0,123900,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2023-07-23
2023.0,340000,FT,Healthcare,Research Scientist,Autumn,US,"Data Analysis, Python, R, Statistics",4.0,2023-10-16
2023.0,150000,FT,Healthcare,Research Scientist,Spring,US,"Data Analysis, Python, R, Statistics",1.0,2023-03-08
2023.0,153400,FT,Technology,Machine Learning Engineer,Summer,US,"Deep Learning, Python, Scikit-learn, TensorFlow",3.0,2023-08-23
2023.0,122700,FT,Technology,Machine Learning Engineer,Spring,US,"Deep Learning, Python, Scikit-learn, TensorFlow",2.0,2023-04-13
2023.0,250000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2023-05-12
2023.0,175000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2023-08-02
2023.0,60000,FT,Technology,Data Scientist,Summer,FR,"Machine Learning, Python, SQL, Statistics",3.0,2023-07-09
2023.0,185900,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2023-04-10
2023.0,121700,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2023-11-25
2023.0,153600,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2023-11-17
2023.0,106800,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",4.0,2023-12-26
2023.0,50000,FL,Technology,Software Data Engineer,Autumn,AU,"ETL, Python, SQL, Spark",3.0,2023-09-17
2023.0,100000,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2023-08-14
2023.0,247500,FT,Technology,Machine Learning Engineer,Spring,US,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2023-03-22
2023.0,172200,FT,Technology,Machine Learning Engineer,Summer,US,"Deep Learning, Python, Scikit-learn, TensorFlow",3.0,2023-08-18
2023.0,310000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",4.0,2023-12-11
2023.0,239000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2023-11-28
2023.0,125000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2023-05-27
2023.0,110000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2023-05-27
2023.0,150000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2023-05-03
2023.0,100000,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",3.0,2023-09-16
